1	1	0	-7.3362260186506E-03
2	1	2	-8.8223831943146E-02
3	1	5	-7.2334555213245E-02
4	1	11	-4.0813178534455E-03
5	2	1	2.0097803380207E-03
6	2	7	-5.3045921898642E-02
7	2	16	-7.6190409086970E-03
8	3	4	-6.3498037657313E-03
9	3	16	-8.6043093028588E-02
10	4	7	7.5321581522770E-03
11	4	10	-7.9238375446139E-03
12	5	9	-2.2888160778447E-04
13	5	10	-2.6456501482810E-03
